DateTime,AddedIPs,RemovedIPs
1518856381,2,1
1518856921,6,0
1518857522,6,2
1518858008,85,0
1518858483,24,69
1518858722,8,0
1518859321,8,5
1518859927,104,8
1518860521,5,1
1518861121,3,2
1518861784,2,0
1518862921,11,1
1518863763,81,23
1518864243,22,64
1518864721,21,0
1518865384,5,11
1518866403,17,130
1518866522,1,2
1518867181,4,3
1518867845,107,0
1518868226,1,2
1518868984,1,3
1518869522,3,3
1518870121,5,4
1518870781,12,0
1518871321,0,2
1518871921,0,2
1518872416,0,86
1518872584,7,3
1518873121,2,9
1518874083,91,4
1518874381,4,0
1518874922,11,2
1518876242,92,11
1518876963,23,78
1518877321,2,0
1518877922,2,8
1518878403,82,20
1518878521,9,9
1518879122,2,3
1518879785,4,9
1518880321,3,0
1518882485,2,136
1518882722,2,0
1518883385,9,0
1518884403,88,0
1518884521,1,8
1518885121,4,4
1518885722,11,2
1518886324,97,81
1518886921,3,1
1518886925,0,1
1518887521,3,3
1518888122,6,1
1518889322,5,11
1518890416,106,180
1518890587,5,5
1518891122,1,5
1518891721,3,1
1518892321,9,12
1518892922,3,0
1518893522,1,0
1518894483,163,10
1518894722,2,0
1518895321,6,0
1518896522,7,4
1518897122,5,0
1518897785,5,4
1518898325,0,162
1518898922,4,6
1518899522,0,2
1518900243,87,4
1518900721,1,1
1518901385,0,6
1518901921,8,8
1518902521,2,0
1518904085,73,187
1518904321,5,0
1518904985,8,3
1518906122,3,24
1518906721,13,17
1518907322,3,2
1518908162,97,4
1518908585,9,3
1518909121,29,1
1518909722,0,1
1518910325,115,161
1518911522,5,5
1518912244,129,18
1518913323,2,18
1518914165,18,88
1518914522,2,4
1518915785,8,13
1518916321,5,0
1518916922,10,0
1518917581,3,5
1518918243,96,11
1518918722,8,1
1518919388,3,1
1518919922,11,0
1518920163,89,109
1518920522,5,0
1518921181,10,2
1518921722,1,0
1518922084,0,162
1518922985,9,14
1518923521,2,4
1518924121,8,0
1518925322,3,9
1518925922,8,0
1518926163,90,0
1518926585,5,17
1518927122,20,4
1518927721,5,0
1518928324,97,95
1518928921,5,5
1518929521,4,1
1518930242,5,135
1518930721,5,1
1518931321,6,2
1518932162,92,0
1518932522,4,2
1518933121,3,7
1518933372,20,10
1518933721,5,0
1518933785,0,2
1518934921,8,1
1518935581,2,4
1518936243,115,12
1518936721,17,4
1518937385,5,6
1518938163,0,154
1518938521,14,4
1518939721,0,7
1518940322,5,0
1518940985,4,6
1518941522,11,7
1518942002,89,0
1518942122,4,3
1518943321,3,7
1518944164,63,147
1518944525,8,1
1518945122,3,0
1518945722,1,0
1518946322,6,0
1518948244,105,8
1518949321,3,2
1518950163,87,15
1518950522,3,1
1518951121,2,0
1518952086,8,138
1518952322,2,3
1518952922,29,18
1518954003,87,0
1518954122,3,3
1518954721,2,2
1518955386,6,5
1518955921,0,2
1518956521,4,3
1518957181,0,1
1518957843,93,64
1518958321,6,4
1518958921,4,2
1518959521,12,0
1518960004,81,14
1518960121,5,4
1518960781,10,2
1518961322,5,0
1518961923,15,78
1518962586,1,10
1518963121,11,13
1518963846,99,69
1518964381,9,1
1518964921,5,2
1518965764,2,104
1518966186,4,6
1518967321,6,0
1518968522,3,13
1518969122,2,1
1518969606,95,0
1518969786,2,20
1518970322,6,0
1518970921,2,0
1518971525,85,75
1518972122,8,6
1518972721,6,0
1518973386,7,4
1518974522,2,6
1518975122,1,0
1518975363,75,81
1518975722,0,7
1518976321,14,11
1518977284,131,232
1518977522,6,0
1518978122,4,9
1518979203,97,0
1518979322,5,0
1518979922,6,11
1518980586,7,2
1518981125,0,86
1518981722,1,0
1518983047,92,3
1518984186,13,7
1518984962,77,16
1518985321,5,14
1518985922,7,0
1518986887,19,110
1518987122,1,0
1518987786,3,3
1518988321,9,0
1518988921,6,1
1518990121,11,2
1518990725,71,197
1518991386,6,5
1518991921,1,4
1518992521,1,0
1518993722,7,0
1518994565,106,8
1518996121,27,49
1518997205,94,83
1518997321,26,1
1518997922,3,0
1518998586,10,5
1518999123,0,66
1518999723,7,0
1519000381,2,0
1519001043,161,9
1519001521,4,0
1519002186,8,3
1519002964,80,174
1519003321,5,7
1519003921,2,0
1519004521,16,4
1519005122,11,2
1519005786,11,2
1519006321,0,3
1519006922,7,3
1519007581,9,13
1519008723,64,150
1519009386,11,8
1519010522,3,1
1519011721,6,4
1519012564,108,3
1519012986,6,2
1519013521,5,0
1519014485,12,119
1519014781,11,0
1519015322,12,2
1519016413,107,3
1519016586,7,2
1519017122,6,0
1519017722,2,2
1519018324,87,7
1519018922,1,3
1519020243,16,227
1519021322,12,2
1519022163,113,1
1519022521,5,0
1519023026,2,2
1519024083,94,9
1519024921,19,8
1519026005,7,64
1519026122,4,0
1519026722,5,4
1519027387,9,3
1519027924,75,65
1519028522,8,2
1519029181,5,0
1519029722,2,9
1519030321,4,0
1519030927,6,2
1519031764,5,78
1519032121,7,1
1519032722,2,11
1519033322,6,0
1519033683,82,0
1519034587,3,11
1519035121,0,2
1519035842,81,19
1519036922,5,0
1519037764,23,161
1519038187,4,3
1519038722,0,2
1519039071,15,6
1519039321,3,0
