DateTime,Entries,UniqueIPs
1518878403,33639,40361
1518878521,33639,40361
1518879122,33638,40360
1518879785,33633,40355
1518880321,33636,40358
1518882485,33502,40224
1518882722,33504,40226
1518883385,33513,40235
1518884403,33601,40323
1518884521,33594,40316
1518885121,33595,40316
1518885722,33604,40325
1518886324,33619,40341
1518886921,33621,40343
1518886925,33620,40342
1518887521,33620,40342
1518888122,33625,40347
1518889322,33620,40341
1518890416,33547,40267
1518890587,33547,40267
1518891122,33543,40263
1518891721,33545,40265
1518892321,33542,40262
1518892922,33545,40265
1518893522,33546,40266
1518894483,33695,40419
1518894722,33697,40421
1518895321,33702,40427
1518896522,33705,40430
1518897122,33710,40435
1518897785,33711,40436
1518898325,33549,40274
1518898922,33547,40272
1518899522,33545,40270
1518900243,33628,40353
1518900721,33628,40353
1518901385,33622,40347
1518901921,33622,40347
1518902521,33624,40349
1518904085,33513,40235
1518904321,33517,40240
1518904985,33521,40245
1518906122,33500,40224
1518906721,33496,40220
1518907322,33497,40221
1518908162,33589,40314
1518908585,33595,40320
1518909121,33622,40348
1518909722,33621,40347
1518910325,33575,40301
1518911522,33575,40301
1518912244,33685,40412
1518913323,33673,40396
1518914165,33603,40326
1518914522,33601,40324
1518915785,33596,40319
1518916321,33601,40324
1518916922,33611,40334
1518917581,33609,40332
1518918243,33694,40417
1518918722,33701,40424
1518919388,33704,40426
1518919922,33715,40437
1518920163,33695,40417
1518920522,33700,40422
1518921181,33707,40430
1518921722,33708,40431
1518922084,33549,40269
1518922985,33546,40264
1518923521,33544,40262
1518924121,33551,40270
1518925322,33545,40264
1518925922,33553,40272
1518926163,33643,40362
1518926585,33631,40350
1518927122,33647,40366
1518927721,33652,40371
1518928324,33654,40373
1518928921,33655,40373
1518929521,33658,40376
1518930242,33528,40246
1518930721,33532,40250
1518931321,33536,40254
1518932162,33628,40346
1518932522,33631,40348
1518933121,33627,40344
1518933372,33637,40354
1518933721,33642,40359
1518933785,33640,40357
1518934921,33647,40364
1518935581,33645,40362
1518936243,33747,40465
1518936721,33758,40478
1518937385,33757,40477
1518938163,33604,40323
1518938521,33613,40333
1518939721,33606,40326
1518940322,33610,40331
1518940985,33608,40329
1518941522,33612,40333
1518942002,33700,40422
1518942122,33702,40423
1518943321,33698,40419
1518944164,33617,40335
1518944525,33624,40342
1518945122,33627,40345
1518945722,33628,40346
1518946322,33634,40352
1518948244,33729,40449
1518949321,33730,40450
1518950163,33803,40522
1518950522,33805,40524
1518951121,33807,40526
1518952086,33677,40396
1518952322,33676,40395
1518952922,33688,40406
1518954003,33775,40493
1518954122,33775,40493
1518954721,33775,40493
1518955386,33776,40494
1518955921,33774,40492
1518956521,33775,40493
1518957181,33774,40492
1518957843,33803,40521
1518958321,33805,40523
1518958921,33807,40525
1518959521,33819,40537
1518960004,33886,40604
1518960121,33888,40605
1518960781,33895,40613
1518961322,33899,40618
1518961923,33836,40555
1518962586,33828,40546
1518963121,33826,40544
1518963846,33856,40574
1518964381,33864,40582
1518964921,33868,40585
1518965764,33766,40483
1518966186,33764,40481
1518967321,33770,40487
1518968522,33760,40477
1518969122,33761,40478
1518969606,33855,40573
1518969786,33840,40555
1518970322,33846,40561
1518970921,33848,40563
1518971525,33858,40573
1518972122,33860,40575
1518972721,33866,40581
1518973386,33869,40584
1518974522,33865,40580
1518975122,33866,40581
1518975363,33860,40575
1518975722,33853,40568
1518976321,33855,40571
1518977284,33755,40470
1518977522,33761,40476
1518978122,33757,40471
1518979203,33851,40568
1518979322,33856,40573
1518979922,33851,40568
1518980586,33856,40573
1518981125,33770,40487
1518981722,33771,40488
1518983047,33860,40577
1518984186,33866,40583
1518984962,33927,40644
1518985321,33918,40635
1518985922,33925,40642
1518986887,33837,40551
1518987122,33838,40552
1518987786,33838,40552
1518988321,33847,40561
1518988921,33852,40566
1518990121,33861,40575
1518990725,33735,40449
1518991386,33736,40450
1518991921,33733,40447
1518992521,33734,40448
1518993722,33740,40455
1518994565,33838,40553
1518996121,33817,40531
1518997205,33828,40542
1518997321,33853,40567
1518997922,33856,40570
1518998586,33861,40575
1518999123,33795,40509
1518999723,33802,40516
1519000381,33804,40518
1519001043,33952,40670
1519001521,33956,40674
1519002186,33962,40679
1519002964,33868,40585
1519003321,33865,40583
1519003921,33867,40585
1519004521,33879,40597
1519005122,33888,40606
1519005786,33898,40615
1519006321,33895,40612
1519006922,33899,40616
1519007581,33897,40612
1519008723,33814,40526
1519009386,33817,40529
1519010522,33819,40531
1519011721,33821,40533
1519012564,33925,40638
1519012986,33929,40642
1519013521,33934,40647
1519014485,33826,40540
1519014781,33837,40551
1519015322,33847,40561
1519016413,33951,40665
1519016586,33956,40670
1519017122,33962,40676
1519017722,33962,40676
1519018324,34042,40756
1519018922,34040,40754
1519020243,33829,40543
1519021322,33839,40553
1519022163,33951,40665
1519022521,33956,40670
1519023026,33956,40670
1519024083,34041,40755
1519024921,34053,40766
1519026005,33996,40709
1519026122,34000,40713
1519026722,34002,40714
1519027387,34008,40720
1519027924,34018,40730
1519028522,34023,40736
1519029181,34028,40741
1519029722,34021,40734
1519030321,34025,40738
1519030927,34028,40742
1519031764,33955,40669
1519032121,33961,40675
1519032722,33953,40666
1519033322,33959,40672
1519033683,34041,40754
1519034587,34033,40746
1519035121,34031,40744
1519035842,34093,40806
1519036922,34098,40811
1519037764,33961,40673
1519038187,33962,40674
1519038722,33960,40672
1519039071,33968,40681
1519039321,33971,40684
