DateTime,AddedIPs,RemovedIPs
1518834721,7,0
1518834781,0,2
1518835322,4,3
1518835922,5,1
1518836521,7,0
1518837122,6,3
1518837721,15,5
1518838321,6,6
1518838922,4,5
1518839522,14,2
1518840121,6,0
1518840722,5,135
1518841321,12,1
1518841982,1,3
1518842522,7,0
1518843722,13,14
1518844321,2,4
1518844921,11,0
1518845521,1,0
1518846121,7,4
1518846722,12,0
1518847322,4,0
1518847922,16,0
1518848521,3,11
1518849181,6,0
1518849722,4,0
1518850922,4,9
1518851522,3,6
1518852122,4,6
1518852721,7,0
1518853322,7,0
1518853922,10,5
1518854522,4,2
1518855122,22,0
1518855722,4,4
1518856381,2,1
1518856921,6,0
1518857522,6,2
1518858121,24,0
1518858722,8,0
1518859321,8,5
1518859922,2,8
1518860521,5,1
1518861121,3,2
1518861721,2,0
1518862921,11,1
1518863581,4,4
1518864122,3,0
1518864721,21,0
1518865322,5,11
1518865392,17,36
1518866522,1,2
1518867181,4,3
1518867721,1,0
1518868226,1,2
1518868921,1,2
1518869522,3,3
1518870121,5,4
1518870781,12,0
1518871321,0,2
1518871921,0,2
1518872522,7,2
1518873121,2,9
1518873722,8,4
1518874381,4,0
1518874922,11,2
1518876121,1,2
1518876722,16,2
1518877321,2,0
1518877922,2,8
1518878521,9,9
1518879122,2,3
1518879721,3,7
1518880321,3,0
1518882122,2,3
1518882722,2,0
1518883321,6,0
1518884521,1,8
1518885121,4,4
1518885722,11,2
1518886322,6,0
1518886921,3,1
1518887521,3,3
1518888122,6,1
1518889322,5,11
1518889921,7,21
1518890521,5,0
1518891122,1,5
1518891721,3,1
1518892321,9,12
1518892922,3,0
1518893522,1,0
1518894121,2,10
1518894722,2,0
1518895321,6,0
1518896522,7,4
1518897122,5,0
1518897722,5,3
1518898922,4,6
1518899522,0,2
1518900121,11,4
1518900721,1,1
1518901321,0,6
1518901921,8,8
1518902521,2,0
1518903721,4,8
1518904321,5,0
1518904921,8,0
1518906122,3,24
1518906721,13,17
1518907322,3,2
1518907922,7,4
1518908521,8,2
1518909121,29,1
1518909722,0,1
1518910321,1,0
1518911522,5,5
1518912122,13,7
1518913323,2,18
1518913981,7,8
1518914522,2,4
1518915722,8,13
1518916321,5,0
1518916922,10,0
1518917581,3,5
1518918121,16,0
1518918722,8,1
1518919321,2,1
1518919922,11,0
1518920522,5,0
1518921181,10,2
1518921722,1,0
1518922922,9,11
1518923521,2,4
1518924121,8,0
1518925322,3,9
1518925922,8,0
1518926522,5,16
1518927122,20,4
1518927721,5,0
1518928921,5,5
1518929521,4,1
1518930121,5,0
1518930721,5,1
1518931321,6,2
1518932522,4,2
1518933121,3,7
1518933372,20,10
1518933721,5,0
1518934921,8,1
1518935581,2,4
1518936122,7,2
1518936721,17,4
1518937322,5,5
1518938521,14,4
1518939721,0,7
1518940322,5,0
1518940922,3,4
1518941522,11,7
1518942122,4,3
1518943321,3,7
1518943921,2,5
1518944521,8,0
1518945122,3,0
1518945722,1,0
1518946322,6,0
1518948122,7,5
1518949321,3,2
1518950522,3,1
1518951121,2,0
1518951721,8,15
1518952322,2,3
1518952922,29,18
1518954122,3,3
1518954721,2,2
1518955322,6,4
1518955921,0,2
1518956521,4,3
1518957181,0,1
1518957722,4,1
1518958321,6,4
1518958921,4,2
1518959521,12,0
1518960121,5,4
1518960781,10,2
1518961322,5,0
1518961921,1,0
1518962521,1,9
1518963121,11,13
1518963722,6,0
1518964381,9,1
1518964921,5,2
1518965522,2,8
1518966121,4,2
1518967321,6,0
1518968522,3,13
1518969122,2,1
1518969721,2,19
1518970322,6,0
1518970921,2,0
1518972122,8,6
1518972721,6,0
1518973321,7,0
1518974522,2,6
1518975122,1,0
1518975722,0,7
1518976321,14,11
1518976922,4,0
1518977522,6,0
1518978122,4,9
1518979322,5,0
1518979922,6,11
1518980522,7,0
1518981722,1,0
1518982922,2,3
1518984121,13,6
1518985321,5,14
1518985922,7,0
1518986521,3,12
1518987122,1,0
1518987722,3,2
1518988321,9,0
1518988921,6,1
1518990121,11,2
1518990722,0,1
1518991322,6,4
1518991921,1,4
1518992521,1,0
1518993722,7,0
1518994321,7,8
1518996121,27,48
1518996781,36,1
1518997321,26,1
1518997922,3,0
1518998522,10,4
1518999723,7,0
1519000381,2,0
1519000922,6,9
1519001521,4,0
1519002122,8,2
1519002722,16,0
1519003321,5,7
1519003921,2,0
1519004521,16,4
1519005122,11,2
1519005721,11,2
1519006321,0,3
1519006922,7,3
1519007581,9,13
1519008721,0,4
1519009322,11,4
1519010522,3,1
1519011721,6,4
1519012322,13,3
1519012921,6,0
1519013521,5,0
1519014121,12,13
1519014781,11,0
1519015322,12,2
1519015826,1,3
1519016522,7,1
1519017122,6,0
1519017722,2,2
1519018922,1,3
1519020121,16,2
1519021322,12,2
1519021981,5,1
1519022521,5,0
1519023026,2,2
1519023721,6,1
1519024921,19,8
1519026122,4,0
1519026722,5,4
1519027322,9,0
1519027921,0,3
1519028522,8,2
1519029181,5,0
1519029722,2,9
1519030321,4,0
1519030922,6,0
1519031522,5,1
1519032121,7,1
1519032722,2,11
1519033322,6,0
1519034521,3,9
1519035121,0,2
1519035721,4,0
1519036922,5,0
1519037521,4,6
1519038122,4,1
1519038722,0,2
1519039071,15,6
1519039321,3,0
