DateTime,AddedIPs,RemovedIPs
1518932416,2,0
1518933016,2,0
1518933617,4,0
1518934216,1,0
1518934515,1,0
1518934816,4,3
1518935715,7,5
1518936915,9,0
1518937218,4,0
1518937816,8,0
1518938115,4,0
1518938416,3,0
1518938717,7,0
1518939017,5,0
1518939315,1,0
1518939616,5,0
1518939916,6,0
1518940215,2,0
1518940817,7,0
1518941116,4,0
1518941715,4,0
1518942015,1,0
1518942615,3,0
1518942915,3,0
1518943216,1,0
1518943516,3,0
1518944115,2,0
1518944715,3,0
1518945315,9,0
1518945617,2,0
1518945917,3,0
1518946217,5,0
1518947716,27,0
1518948017,4,0
1518948915,8,0
1518949215,3,0
1518949817,3,0
1518950115,2,0
1518950418,5,0
1518951015,3,0
1518951618,7,0
1518951916,5,0
1518952515,4,0
1518952816,3,0
1518953417,4,0
1518954016,7,0
1518954615,14,0
1518954915,6,0
1518955218,5,0
1518955815,7,0
1518956417,10,0
1518956716,8,0
1518957016,7,0
1518957616,5,0
1518957916,2,0
1518958216,3,0
1518958816,4,0
1518959416,4,0
1518960017,5,0
1518960616,9,0
1518960915,4,0
1518961216,3,0
1518961816,7,0
1518962418,8,0
1518962717,6,0
1518963316,9,0
1518963615,9,0
1518963916,3,0
1518964516,10,0
1518965117,10,0
1518965716,9,0
1518966016,4,0
1518966615,6,0
1518966915,2,0
1518967216,3,0
1518967515,1,0
1518967815,2,0
1518968416,3,0
1518968715,2,0
1518969315,5,0
1518969617,10,0
1518970215,2,0
1518970816,8,0
1518971116,7,0
1518971415,5,0
1518972015,14,0
1518972615,7,0
1518972915,10,0
1518973218,2,0
1518973515,7,0
1518973816,4,0
1518974416,3,0
1518974716,4,0
1518975016,3,0
1518975316,1,0
1518975616,3,0
1518976216,10,0
1518976818,3,0
1518977117,2,0
1518977415,2,0
1518977716,3,0
1518978016,3,0
1518978615,7,0
1518978915,2,0
1518979216,3,0
1518979517,3,0
1518980115,11,0
1518980416,8,0
1518981016,3,0
1518981617,5,0
1518981916,6,0
1518982216,5,0
1518982516,5,0
1518982816,4,0
1518983116,3,1
1518983417,1,0
1518984016,1,0
1518984316,1,0
1518984616,1,0
1518985216,1,0
1518985815,5,0
1518986417,2,0
1518987316,2,0
1518987915,3,0
1518988216,2,0
1518988816,6,0
1518989115,3,0
1518989417,7,0
1518990018,5,0
1518990615,5,0
1518991218,6,0
1518991816,2,0
1518992116,2,0
1518993016,1,0
1518993316,1,0
1518993616,1,0
1518993916,3,0
1518995716,5,0
1518996616,2,0
1518997216,7,0
1518997517,8,0
1518998115,6,0
1518998418,4,0
1518999015,9,0
1518999617,9,0
1518999916,4,0
1519000516,4,0
1519001416,3,0
1519002017,1,0
1519002315,2,0
1519002915,1,0
1519003517,1,0
1519003816,1,0
1519004416,1,0
1519004716,2,0
1519005619,7,0
1519006215,11,0
1519006816,4,0
1519007116,5,0
1519007716,8,0
1519008315,1,0
1519008617,2,0
1519008915,1,0
1519009518,2,0
1519009815,2,0
1519010115,1,0
1519010415,1,0
1519010716,1,0
1519011015,2,0
1519011916,1,0
1519012517,4,0
1519012818,4,0
1519013415,7,0
1519013716,6,0
1519014016,2,0
1519014316,5,0
1519014915,9,0
1519015517,8,0
1519015816,1,0
1519016416,4,0
1519016716,3,0
1519017315,2,0
1519017616,1,0
1519018217,1,0
1519018517,1,0
1519018817,1,0
1519019716,3,0
1519020315,1,0
1519020617,2,0
1519021216,3,0
1519021526,5,0
1519022116,14,0
1519022716,6,0
1519023316,5,0
1519023617,4,0
1519024515,1,0
1519024818,1,0
1519025118,1,0
1519025416,1,0
1519026916,2,0
1519027816,3,0
1519028415,4,0
1519028715,6,0
1519029315,4,0
1519029616,3,0
1519029915,2,0
1519030215,2,0
1519030816,3,0
1519031115,8,0
1519031715,8,0
1519032015,3,0
1519032615,6,0
1519033216,5,0
1519033515,1,0
1519033815,1,0
1519034416,1,0
1519034716,3,0
1519035315,2,0
1519035916,2,0
1519036216,1,0
1519036515,2,0
1519036817,2,0
1519037115,2,0
1519037715,3,0
1519038017,3,0
1519038315,1,0
1519038914,5,0
1519039217,4,0
