DateTime,AddedIPs,RemovedIPs
1518800166,1,0
1518801051,0,1
1518801887,1,0
1518802854,4,3
1518803695,1,1
1518804645,2,3
1518806551,2,0
1518808479,3,1
1518809713,1,3
1518810205,1,0
1518811004,0,2
1518813356,1,0
1518814243,1,1
1518815327,1,1
1518817254,1,2
1518819270,2,3
1518820553,0,5
1518822590,2,2
1518824744,2,5
1518826254,0,1
1518826473,1,0
1518827461,3,1
1518830093,1,2
1518831022,2,1
1518831955,2,2
1518833477,2,4
1518834661,2,4
1518835372,2,0
1518837050,0,5
1518838104,4,0
1518839197,0,5
1518840878,3,2
1518842466,2,5
1518844249,6,3
1518845311,1,0
1518846356,3,3
1518848076,2,9
1518848920,1,0
1518849942,3,1
1518851442,6,1
1518852515,3,0
1518853349,0,5
1518854359,0,2
1518855351,2,0
1518856124,3,0
1518857154,1,1
1518858359,1,0
1518859199,2,1
1518860461,0,3
1518861847,1,1
1518862764,3,0
1518864942,1,6
1518865843,3,6
1518867754,3,4
1518869749,5,1
1518871350,0,4
1518873048,7,2
1518874952,3,1
1518876883,1,2
1518878936,3,1
1518882160,4,7
1518883852,3,2
1518885051,1,2
1518885940,1,0
1518888049,0,2
1518889244,0,1
1518891048,2,0
1518892073,1,2
1518893055,2,2
1518896451,2,1
1518897404,2,0
1518898249,1,1
1518899319,1,0
1518900362,0,4
1518901748,2,2
1518903061,2,0
1518905492,3,1
1518906510,1,0
1518907575,0,1
1518909285,1,2
1518910113,1,0
1518911153,0,2
1518913254,0,1
1518914554,1,3
1518916472,3,1
1518917462,1,4
1518918174,1,1
1518919009,6,1
1518919847,4,0
1518920740,4,0
1518921774,3,1
1518923672,4,0
1518925253,2,5
1518926198,3,1
1518927386,2,1
1518928448,1,4
1518929443,3,1
1518930643,1,1
1518931724,2,0
1518932566,1,2
1518934476,4,1
1518935646,3,1
1518937854,4,3
1518939943,1,6
1518941445,1,1
1518943374,3,2
1518944466,3,0
1518947745,6,3
1518948658,2,0
1518949796,3,4
1518950743,1,1
1518951595,0,1
1518952426,2,0
1518953521,2,0
1518954170,0,2
1518955035,1,0
1518956073,1,0
1518957392,0,6
1518959771,5,2
1518960646,2,2
1518961539,2,4
1518963048,1,0
1518964968,1,2
1518966880,1,2
1518968448,1,1
1518970281,3,3
1518972217,0,2
1518973848,2,3
1518975752,4,2
1518977458,0,1
1518978521,2,0
1518979355,0,1
1518981045,3,0
1518982956,1,3
1518984648,0,4
1518986131,1,3
1518988048,1,0
1518989198,2,0
1518990248,0,3
1518992149,2,3
1518993759,1,2
1518995455,2,2
1518997246,1,2
1518998206,1,0
1518999045,1,0
1519000956,1,3
1519002685,0,3
1519003882,1,3
1519004577,3,0
1519005435,3,3
1519007464,1,1
1519009662,3,1
1519010933,1,0
1519011945,0,1
1519013246,4,3
1519013677,2,0
1519015362,6,3
1519016472,4,1
1519017338,2,1
1519018115,1,0
1519019148,3,3
1519020688,1,8
1519022561,2,7
1519024249,4,1
1519025695,3,3
1519027852,1,1
1519029777,6,3
1519031475,3,3
1519032632,1,0
1519033466,1,1
1519035057,2,1
1519038356,7,9
