DateTime,AddedIPs,RemovedIPs
1518825879,0,1
1518826350,12,289
1518826859,4,10
1518827330,9,225
1518827825,0,10
1518828275,3,91
1518828780,41,1957
1518829231,15,0
1518829748,0,7
1518830239,1,99
1518830678,6,7
1518831161,51,0
1518831647,2,5
1518832109,265,92
1518832596,1,6
1518833071,6,46
1518833808,0,8
1518834309,10,43
1518834764,4,5
1518835249,12,40
1518835728,127,2
1518836173,21,569
1518836692,0,5
1518837172,33,674
1518837883,0,6
1518838348,48,812
1518838824,3,1
1518839346,121,199
1518839807,0,3
1518840261,17,193
1518840774,5,8
1518841221,11,287
1518841714,0,4
1518842186,15,0
1518842664,6,6
1518843154,69,555
1518843635,0,11
1518844111,19,270
1518844608,47,7
1518845056,1076,0
1518845557,52,5
1518846012,305,226
1518846524,80,13
1518846974,220,318
1518847481,19,3
1518847940,62,491
1518848444,8,4
1518848896,59,0
1518849397,14,6
1518849857,101,339
1518850359,72,9
1518850830,52,224
1518851318,13,3
1518851782,34,376
1518852283,17,4
1518852743,30,353
1518853231,10,1
1518853700,81,249
1518854203,2,6
1518854673,36,314
1518855153,6,2
1518855622,1346,264
1518856123,8,14
1518856580,893,343
1518857073,11,5
1518857537,1078,270
1518858043,12,5
1518858504,322,212
1518858995,8,4
1518859456,431,289
1518859971,14,5
1518860417,707,284
1518860912,8,1
1518861379,924,258
1518861883,20,4
1518862340,907,233
1518862813,1,0
1518863307,778,258
1518863788,2,4
1518864273,806,293
1518864998,88,5
1518865458,1064,298
1518865961,11,5
1518866419,739,384
1518866913,2,0
1518867385,922,384
1518867885,3,4
1518868334,1033,354
1518868840,7,2
1518869419,977,369
1518869806,8,5
1518870523,1035,75
1518870981,13,2
1518871476,724,320
1518871946,62,7
1518872443,958,237
1518873160,3,1
1518873620,91,392
1518874118,8,3
1518874576,67,192
1518875078,1,1
1518875535,378,376
1518876267,5,1
1518877002,774,293
1518877457,11,3
1518877958,212,289
1518878435,10,7
1518878916,491,406
1518879375,6,3
1518879861,290,215
1518880360,11,8
1518882540,653,92
1518883460,203,41
1518884421,150,12
1518885393,208,33
1518886369,383,20
1518887297,81,15
1518888260,239,15
1518889219,138,8
1518890461,271,17
1518891130,27,36
1518891375,124,5
1518892349,129,17
1518893556,264,23
1518894533,216,25
1518895455,191,18
1518896420,147,32
1518896831,39,0
1518897401,161,18
1518898476,196,18
1518899533,158,9
1518900255,6,3
1518900496,173,17
1518901468,333,11
1518902196,4,1
1518902659,177,9
1518903613,83,3
1518904110,32,0
1518904578,722,5
1518905534,484,29
1518906274,2,1
1518906751,178,8
1518907692,108,10
1518908184,37,1
1518908664,157,6
1518909878,168,11
1518910946,213,28
1518911778,45,27
1518912279,404,55
1518912749,5,5
1518913217,94,41
1518914185,124,7
1518914662,5,3
1518915139,149,1834
1518916110,130,14
1518916590,7,0
1518917054,41,6
1518918258,31,12
1518918746,25,0
1518919222,18,17
1518920177,367,25
1518921398,163,33
1518922334,174,15
1518922826,2,4
1518923308,59,13
1518924258,35,8
1518924743,1,1
1518925479,35,14
1518925631,164,0
1518926424,156,11
1518926915,4,1
1518927391,287,15
1518928339,97,67
1518928821,5,1
1518929306,225,21
1518930261,144,20
1518930749,10,7
1518931217,190,170
1518932175,99,18
1518932654,7,4
1518933156,117,12
1518934096,87,11
1518934589,6,1
1518935054,183,18
1518936258,168,16
1518936747,49,3
1518937484,98,4
1518938411,17,10
1518938650,8,0
1518939373,18,1
1518940354,57,11
1518940819,0,4
1518941322,328,1766
1518942260,188,476
1518942741,7,2
1518943215,121,550
1518943631,35,0
1518944182,150,199
1518944670,2,1
1518945405,52,222
1518946340,171,420
1518946822,3,1
1518948297,354,1077
1518948738,1,2
1518949232,125,491
1518950178,162,507
1518950663,2,2
1518951137,183,666
1518952116,240,461
1518952592,5,2
1518953061,160,618
1518954020,146,661
1518954504,2,0
1518954978,144,637
1518955332,40,0
1518956060,158,679
1518956451,5,2
1518957143,124,549
1518958095,109,700
1518958336,1,0
1518959068,194,9
1518960032,81,9
1518960496,9,2
1518960992,238,217
1518961955,241,418
1518962416,10,2
1518962999,241,11
1518964100,246,162
1518964585,8,0
1518965073,142,103
1518966015,102,193
1518966509,56,3
1518966987,51,358
1518967959,23,0
1518968415,5,2
1518968919,15,0
1518969860,264,169
1518970353,9,3
1518970817,274,137
1518972035,103,298
1518972499,2,1
1518972995,223,54
1518973332,44,0
1518973937,54,232
1518974891,276,99
1518975878,148,151
1518976341,2,1
1518976843,131,9
1518976932,21,0
1518977777,133,316
1518978262,3,2
1518978741,136,7
1518979212,34,48
1518979714,148,175
1518980178,6,1
1518980662,278,158
1518981619,62,201
1518982090,3,0
1518982595,32,185
1518983535,210,183
1518984269,131,2
1518984491,250,274
1518985459,130,245
1518986419,167,168
1518987377,146,111
1518987732,30,0
1518988350,49,14
1518989292,999,1
1518990281,483,231
1518990735,26,63
1518991246,431,1400
1518991332,31,0
1518992208,116,173
1518993136,174,9
1518994099,139,282
1518994578,37,83
1518996604,197,299
1518997696,365,453
1518998674,164,38
1518999617,266,2173
1519000592,101,347
1519001537,219,8
1519002510,87,245
1519003457,189,23
1519004421,177,10
1519005379,116,9
1519006347,192,556
1519006631,24,0
1519007293,129,231
1519008261,167,130
1519009234,139,62
1519010181,33,3
1519010232,31,0
1519011135,31,15
1519012098,281,233
1519013065,229,434
1519014021,112,172
1519014982,93,138
1519015943,217,147
1519016907,101,227
1519017863,222,202
1519018814,150,152
1519019777,129,167
1519020737,103,176
1519021032,57,0
1519021722,110,236
1519022661,160,137
1519023624,169,9
1519024581,31,19
1519024631,51,0
1519025557,18,19
1519026492,310,32
1519027465,165,647
1519028421,197,276
1519029385,110,130
1519030338,143,185
1519031307,130,43
1519032254,175,210
1519033223,43,316
1519034190,422,34
1519035388,178,141
1519035432,97,0
1519036334,101,95
1519037313,200,152
1519038506,119,44
1519039209,53,2
1519039457,38,183
